,User,Tweets,Subjectivity,Polarity,Analysis
4268,forsaken_energy,"Says the one who's got comments turned off. Eve consistently quotes gender. Consistently quoting 'women' or 'only women', yet not mentioning men once. mentoo AmberHeardIsAHusbandBeater AmberHeardIsAWIFEBEATER EveBarlowIsAClown ",0.5,0.16666666666666666,Positive
4269,Ramsing69917087,: About MartyrsofMarriage MenToo &amp; my work in a Gujarati newspaper today ,0.0,0.0,Neutral
4270,zakzheree,"Day 279 of asking - Will you form MensCommission &amp; SavelnnocentMen frm FakeCases_498A_DV_125_377_376 of women?
        MenToo    stopparentalAlienation",0.0,0.0,Neutral
4271,MissShuffles,": ""He had physical acts of violence perpetrated on him as well as agressive psychological acts perpetrated on him"" 
Amb…",0.12142857142857143,0.0,Neutral
4272,Ratatica1,": It is a great article,so important. Also The Geek Buzz doing a great work from the beginning,true, intelligent journalis…",0.85,0.7,Positive
4273,Michael35979733,": It is a great article,so important. Also The Geek Buzz doing a great work from the beginning,true, intelligent journalis…",0.85,0.7,Positive
4274,NanaT38944980,"_Ian  Obviously you didnt watch or follow the evidence presented to the court,   blinders are a hard thing to take off sometimes. Why are women BRAVE for speaking out &amp; men Weak/ Unbelievable, that needs to change MenToo",0.7604166666666666,0.06458333333333333,Positive
4275,DobszaiEszter,"It is a great article,so important. Also The Geek Buzz doing a great work from the beginning,true, intelligent journalism. 👏👏👏
rapeculture mentoo metoo hollywood HYPOCRITES populism abuse fakeactivism JohnnyDeppIsAnAbuser AmberHeardDeservesJustice istandwithamber ",0.85,0.7,Positive
4276,kelly_updyke,"Please share this thread. I can't believe some ppl say JohhnyDeppWon supporters are mean. These are some of the most vile women I've ever come across. 
AbuseHasNoGender 
JohnnyDeppKeepsWinning 
AmberHeardIsALiar
AmberHeardIsAnAbuser
MenToo ",0.59375,0.09375,Positive
4277,HeidiRe5150,": Silece Farty

EveFartlow EveBarlowIsAClown EveBarlowIsAJoke

Tell AmberHeardIsAWIFEBEATER to get back on twitter son…",0.0,0.0,Neutral
4278,JoK45930324,": Did you know that because men are thought to be physically stronger than women, they are less likely to report domestic…",0.40317460317460313,-0.05555555555555555,Negative
4279,dickwarlock13,"I seriously appreciate things like this, very touching 

🥹🥹🥹🥹❤️❤️❤️❤️

AbuseHasNoGender MenToo ",0.6583333333333333,0.15833333333333335,Positive
4280,Cejaye3,": Johnnydeppisasurvivor johnnydeppwon AbuseHasNoGender StopTheMisandry mentoo 
I'm ashamed to say that I have the same ge…",0.125,0.0,Neutral
4281,jayneyclarke,": mentoo 
Johnny has proven his innocence. The problem now are the misandrists, they're enabling HER to continue in order to…",0.0,0.0,Neutral
4282,twyla411,Bullying from  professor!  If she was doing this and aa a male and doing this to a female everyone would be appalled!  Do better Stanford!   Mentoo ,0.44166666666666665,-0.09375,Negative
4283,latenightpc268,": FINALLY!!! the trailer for ""OBLITERATE"" a HorrorMovie starring JohnnyDepp is OUT! See Johnny in his very first rol…",0.7166666666666667,0.1625,Positive
4284,October13Moon10,"  Well he's not the abuser! AH is the abuser how's that? Is that clear enough? Now, go watch the trial, there are pix n closed caption, boo 😘😂 mentoo",0.3277777777777778,4.625929269271485e-18,Positive
4285,MelanieMimi804,": Did you know that because men are thought to be physically stronger than women, they are less likely to report domestic…",0.40317460317460313,-0.05555555555555555,Negative
4286,JamesShala1,That’s why he wants to go to Mars. view elonmusk AmberHeard mentoo BehindTheScenes trouble crazy cheater karma Narcissist Gaslighting 🌎😏🧐 aclu money fake ,0.55,-0.275,Negative
4287,Tami_Hoshiyama,": Did you know that because men are thought to be physically stronger than women, they are less likely to report domestic…",0.40317460317460313,-0.05555555555555555,Negative
4288,BotForEquality,": Did you know that because men are thought to be physically stronger than women, they are less likely to report domestic…",0.40317460317460313,-0.05555555555555555,Negative
4289,oOAnimeQueenOo,"Did you know that because men are thought to be physically stronger than women, they are less likely to report domestic violence due to embarrassment.
mentoo violencehasnogender JohnnyDeppIsASurvivor DomesticViolence",0.33690476190476193,-0.05833333333333333,Negative
4290,A_ThomasPoet,"Awful, but I'm not surprised. 

I'm writing a book on DomesticAbuse affecting men. 

I had men telling me how their wife/girlfriend would constantly call them at work, get enraged if they couldn't pick, and controlled their schedules/ interactions with colleagues. 

MenToo ",0.7444444444444445,-0.35000000000000003,Negative
4291,smittyhoward,"  But that is woman's power, not man's.  Right?  
MenToo 
JohnnyDeppWonAgain 
Amber is pretty much pure evil",0.7589285714285714,-0.0625,Negative
4292,JdfockerAgnew,"We all have dark moments &amp; talking about it isn't a weakness, I have my moments/difficulties but please talk 2 somebody  MentalHealthMatters MentalHealthAwareness MenToo Gone but not forgotten 😥💙
",0.4,-0.15,Negative
4293,SalientWarrior," This shud B applicable to Jashodaben (Modijees wife)
How much Alimony is Modijee giving2 his wife?
Let's ask this question.
The leader of this country is victimiser according to the court
Why this cruelty?
MenToo
Justiceformen 
marriagestrike
biasedlaws",0.2,0.2,Positive
4294,InigoBones, lol 🤣 The only bit she missed out is that AmberHeardIsAHusbandBeater drank just as much alcohol and took just as many drugs! JohnnyDeppKeepsWinning JohnnyDeppWonAgain JohnnyDeppIsASurvivor JusticeForJohnnyDepp JOHNNYDEPPWINS MenToo,0.6,0.40625,Positive
4295,InigoBones," _Barlow correct, mostly. The incorrect part is that it's you bunch of misandrists and freaks that are trying to profit. EveBarlowIsAJoke You even hired a lawyer known to attempt evidence tampering! JohnnyDeppKeepsWinning JohnnyDeppWonAgain JOHNNYDEPPWINS MenToo",0.5,0.625,Positive
4296,DubbedDan,: Agree!!! I would love to know how they determined she was innocent. AbuseHasNoGender MenToo TruthWins NeverFearTruth…,0.6499999999999999,0.5,Positive
4297,ClassyCassieM,Agree!!! I would love to know how they determined she was innocent. AbuseHasNoGender MenToo TruthWins NeverFearTruth JohnnyDeppIsASurvivor JohnnyDeppKeepsWinning ,0.6499999999999999,0.5,Positive
4298,PrinciplePonde2,"AmberHeardDeservesJustice AmberHeardIsAHusbandBeater AmberHeardIsASurvivor JohnnyDeppGotJustice JohnnyDeppisawifebeater MenToo abused AbuseHasNoGender AmberTurd AmberHeardIsAnAbuser AmberHeard AmberHeardDeservesJustice 

See thread above!",0.1,0.0,Neutral
4299,Psuedoshadow,"They said "" Men will be Men "", 
But why only Female Mosquitoes suck blood or bite, ye koi ni batayega. 

👽💜😈😭 

MenToo",0.5833333333333334,0.0,Neutral
4300,RemyCRH,: Daily Thought: Men can be gaslighted by their partner who they share a child with when the partner uses the child as a…,0.0,0.0,Neutral
4301,Anirudh37709745,: About MartyrsofMarriage MenToo &amp; my work in a Gujarati newspaper today ,0.0,0.0,Neutral
4302,kafarhhh,": pick me women : ""men mental health matters...""
""justiceforjohnnydepp mentoo""
""abuse has no gender""
""real feminists do…",0.25,0.05,Positive
4303,Bnyamin84221438,: Daily Thought: Men can be gaslighted by their partner who they share a child with when the partner uses the child as a…,0.0,0.0,Neutral
4304,Carollbrady,": ""He had physical acts of violence perpetrated on him as well as agressive psychological acts perpetrated on him"" 
Amb…",0.12142857142857143,0.0,Neutral
4305,Tami_Hoshiyama,: Daily Thought: Men can be gaslighted by their partner who they share a child with when the partner uses the child as a…,0.0,0.0,Neutral
4306,DobbyDog555," 1 innocent person in jail is way worse than 5 criminals free. False accusations are also a crime, no matter how insignificant they seem relative to actual rape cases. MenToo",0.39999999999999997,-7.93016446160826e-18,Negative
4307,oOAnimeQueenOo,"Daily Thought: Men can be gaslighted by their partner who they share a child with when the partner uses the child as a pawn so they don't leave. The threat of ""you won't see your child"" makes a man feel terrified to leave fearing they will never see their child again. MenToo",0.0,0.0,Neutral
4308,TeresaC22799484,iamstandingfirmwithjohnnydepp because we support him and we do love him and nothing will happen to him regardless of what amber heard's team is doing and saying we are standing firm deppteam ❤️💜 against DV MENTOO 🎸💋💘 HATE US ALL YOU WANT AH. ⭐👑KINGJD ,0.6333333333333333,-0.16666666666666666,Negative
4309,MellaMarie_1,: so if depp settling with brookes is admission of guilt then what is heard attempting with asking for a settlement? Joh…,0.0,0.0,Neutral
4310,MRASRAVI1,_mra: Day114 of Asking 'Will you form MensCommission &amp; SaveInnocentMen from FakeCases_498A_DV_125_377_376_354 &amp; GenderBiasedL…,0.0,0.0,Neutral
4311,BillGardener1,"Silece Farty

EveFartlow EveBarlowIsAClown EveBarlowIsAJoke

Tell AmberHeardIsAWIFEBEATER to get back on twitter sonwe can do some delicious ratioin

MenToo AbuseHasNoGender  ",0.5,0.5,Positive
4312,thelastshow,": Ex-Marine Marvon ""Von"" McCray's suicide attempt left him in a vegetative state. Was he driven to the unthinkable by his so…",0.4,-0.025,Negative
4313,MatthewTwihard,: Are you ready to talk about the fact that MenToo was intentionally hijacked &amp; popularised by the alt-right to support…,0.5,0.2,Positive
4314,sugarfruit1014,": ""He had physical acts of violence perpetrated on him as well as agressive psychological acts perpetrated on him"" 
Amb…",0.12142857142857143,0.0,Neutral
4315,dworkindarling,": pick me women : ""men mental health matters...""
""justiceforjohnnydepp mentoo""
""abuse has no gender""
""real feminists do…",0.25,0.05,Positive
4316,mauryarahul1990,": This is Business !!
Marriage is a Business !!
Beacuse judiciaryhatesmen 
Society hates men.
MenToo
savemen
FalseCases 
…",0.0,0.0,Neutral
4317,rosacruz7,"Innocent man sent to jail for rape by his own fiancé | 60 Minutes Australia  via  

TheDefendant is not alone... and, yes, men get abused too.
domesticViolenceHasNoGender
MenToo",0.5666666666666667,0.3333333333333333,Positive
4318,lrigb,": Hating all men isn’t feminism.

“Believe all women” isn’t feminism.

Ignoring abused men isn’t feminism.

Inequality is…",0.0,0.0,Neutral
4319,ReemaKhatun91,": ""He had physical acts of violence perpetrated on him as well as agressive psychological acts perpetrated on him"" 
Amb…",0.12142857142857143,0.0,Neutral
4320,yodasw101,_sherkhane: _maseeha      These many false 498A cases in just one pol…,0.55,0.04999999999999996,Positive
4321,Tami_Hoshiyama,": ""He had physical acts of violence perpetrated on him as well as agressive psychological acts perpetrated on him"" 
Amb…",0.12142857142857143,0.0,Neutral
4322,benitezrocks,"  If AH simps &amp; stans weren't abusing, doxxing and SWATTING him, he would have. Frankly, I hope that his family are proud that he has the courage of his conviction to keep going after the truth IStandWithTUG TEAMTUG IBelieveTheEvidence MenToo AbuseHasNoGender",1.0,0.8,Positive
4323,tamana_101,_is_me_: Pay attention here they've set the court in the middle of the night while 2 crimes happened they deturned public attentio…,0.03333333333333333,0.0,Neutral
4324,1485_fati,_is_me_: Pay attention here they've set the court in the middle of the night while 2 crimes happened they deturned public attentio…,0.03333333333333333,0.0,Neutral
4325,vampfem,": pick me women : ""men mental health matters...""
""justiceforjohnnydepp mentoo""
""abuse has no gender""
""real feminists do…",0.25,0.05,Positive
4326,Havasuboo,:   TheDefendantIsAnAbuser was out of control way before she huntedJohnnyDeppRelative johnnydeppi…,0.0,0.0,Neutral
4327,Havasuboo,":   Men hating narcissistic JohnnyDeppRelative johnnydeppisaDVsurvivor
johnnydeppwon IStandWithJohnn…",0.0,0.0,Neutral
4328,ShredSie,"NBC ABC CBS       Depp Metoo MenToo 
Don't let MSM change the history-listen to this very good.  MSM started this by accusing without fact checking or due process. Don't let them blame us.
",0.5775000000000001,0.39249999999999996,Positive
4329,sanelygrace,": mentoo 
Johnny has proven his innocence. The problem now are the misandrists, they're enabling HER to continue in order to…",0.0,0.0,Neutral
4330,gemma49474378,Eve. You sit online 24/7 trolling Johnny. It’s borderline obsessive. We sit online. Supporting Johnny a victim. There’s a difference. johnnydepp AbuseHasNoGender mentoo JOHNNYDEPPWINS ,0.15,0.0875,Positive
4331,HSTSUNWOO,: KrisWu kriswutruth kriswuisinnocent JusticeForKrisWu Metoo fakemetoochina  fakemetoovictims mentoo we_want_justice_n…,0.0,0.0,Neutral
4332,HSTSUNWOO,": Chinese media when Du Meizhu accused KrisWu Vs when she accused Wang Sicong
See for yourself the reality of the so called m…",0.0,0.0,Neutral
4333,InigoBones," The entire report is 🐂💩. I know stats, perf mgt, KPIs etc backwards. You can prove anything you want with a big enough data set. JohnnyDeppKeepsWinning JohnnyDeppWonAgain JohnnyDeppIsASurvivor JusticeForJohnnyDepp JOHNNYDEPPWINS MenToo",0.4083333333333334,0.0,Neutral
4334,InigoBones," A pstcho, a nut and a con artist. 'nuff said. JohnnyDeppKeepsWinning JohnnyDeppWonAgain JohnnyDeppIsASurvivor JusticeForJohnnyDepp JOHNNYDEPPWINS MenToo",0.0,0.0,Neutral
4335,MissNormie,Developing a beautiful project to remember this big charmer ❤️🦋 And benefit millions Ripple Jasonslegacy NFTdiscord MenToo payitforward neverforget ,0.55,0.425,Positive
4336,RichsrdAnderson,": ""He had physical acts of violence perpetrated on him as well as agressive psychological acts perpetrated on him"" 
Amb…",0.12142857142857143,0.0,Neutral
4337,natassjamichele,  I will not be listening but I hope you say it’s from all sides as there has been just as much of that behaviour from the women as the men this year! I know you won’t as you’ve clearly shown you’re a women are always the victim kinda person but AbuseHasNoGender Mentoo,0.2111111111111111,0.09166666666666667,Positive
4338,deepend15237009,": The reality of independent women and WomenEmpowerment has been confined to social media, as our system considers a woman…",0.09583333333333333,0.016666666666666666,Positive
4339,hamsha2018,_mra: Day114 of Asking 'Will you form MensCommission &amp; SaveInnocentMen from FakeCases_498A_DV_125_377_376_354 &amp; GenderBiasedL…,0.0,0.0,Neutral
4340,InigoBones,"   _Barlow Yeah, that was a bit of a shock to me too! 😂 JohnnyDeppKeepsWinning JohnnyDeppWonAgain JohnnyDeppIsASurvivor JusticeForJohnnyDepp JOHNNYDEPPWINS MenToo",0.0,0.0,Neutral
4341,pixiedust5135,: Body language view bodylanguage AmberHeardIsAWIFEBEATER interesting AmberHeard hoax mentoo doublestandards media…,0.5,0.5,Positive
4342,Molly2120260879,": ""He had physical acts of violence perpetrated on him as well as agressive psychological acts perpetrated on him"" 
Amb…",0.12142857142857143,0.0,Neutral
4343,ankushgupta4072,: About MartyrsofMarriage MenToo &amp; my work in a Gujarati newspaper today ,0.0,0.0,Neutral
4344,IrmaUbaid,"Thread l ToxicMasculinity l Mentalhealth l MenToo l awareness Pakistan
I am a strong believer of we turn out the way we were
raised, coupled with the company and expoure we had.
But what does that even mean?",0.7104166666666667,0.060416666666666646,Positive
4345,RajNgc,: About MartyrsofMarriage MenToo &amp; my work in a Gujarati newspaper today ,0.0,0.0,Neutral
